announcement_id,created_at,overview_id,updated_at,apply_method,content,target
19625,2025-07-30 18:28:12.158602,13722,2025-08-03 19:11:18.490553,방문,분양,신혼부부
19627,2025-02-17 14:34:21.851869,13723,2025-03-02 14:07:34.824297,모바일,행복주택,청년
19630,2024-12-02 21:50:02.816543,13724,2024-12-03 00:20:38.998729,방문,매입임대,일반
19631,2024-02-10 06:34:12.788567,13725,2024-02-12 21:40:39.065347,방문,매입임대,신혼부부
19632,2024-05-21 01:22:02.794283,13726,2024-05-21 10:54:48.243719,인터넷,매입임대,무주택자
19633,2024-03-13 12:54:28.070033,13727,2024-03-20 19:52:50.843296,방문,임대,청년
19634,2025-09-01 16:17:28.690634,13728,2025-09-02 20:29:17.385622,인터넷,분양,무주택자
19635,2025-06-25 08:34:31.565834,13729,2025-06-26 07:02:15.220924,인터넷,매입임대,고령자
19637,2024-12-19 17:15:19.391960,13730,2024-12-22 16:43:30.931942,인터넷,전세,일반
19638,2024-03-16 08:33:41.616338,13731,2024-03-16 09:51:23.695716,우편,분양,고령자
19639,2024-04-14 02:21:05.943698,13732,2024-04-19 07:33:44.988298,우편,매입임대,고령자
19640,2025-02-15 11:55:41.066453,13733,2025-02-18 23:30:34.141357,방문,분양,무주택자
19641,2024-01-27 02:30:04.377900,13734,2024-01-31 04:02:57.115446,인터넷,전세,신혼부부
19643,2024-12-06 02:35:52.117664,13735,2024-12-08 09:38:16.571183,모바일,행복주택,일반
19644,2025-05-31 08:06:01.695202,13736,2025-05-31 13:21:25.741049,방문,행복주택,청년
19645,2024-01-31 04:03:17.086488,13737,2024-02-01 01:13:23.565450,모바일,행복주택,신혼부부
19646,2025-05-27 08:54:31.587494,13738,2025-05-27 10:05:13.277595,모바일,매입임대,청년
19647,2024-07-22 07:00:07.512967,13739,2024-07-25 06:58:32.674079,모바일,분양,무주택자
19648,2024-07-24 08:07:16.012841,13740,2024-07-25 17:29:47.756526,우편,매입임대,청년
19649,2024-12-05 08:58:52.824371,13741,2024-12-14 21:25:10.934881,인터넷,전세,신혼부부
19651,2025-02-23 04:48:53.895113,13742,2025-02-23 05:19:44.082662,인터넷,매입임대,고령자
19652,2025-12-03 16:17:24.925175,13743,2025-12-06 02:04:59.244152,방문,전세,일반
19654,2024-08-18 17:48:30.842428,13744,2024-08-19 06:30:00.727679,모바일,전세,고령자
19655,2024-07-15 01:47:27.055695,13745,2024-07-15 04:21:59.934184,모바일,분양,고령자
19657,2025-05-26 06:13:33.485684,13746,2025-06-03 05:05:00.797673,인터넷,매입임대,무주택자
19658,2025-04-09 08:31:29.685102,13747,2025-04-09 16:08:27.394015,인터넷,행복주택,청년
19659,2025-06-01 08:55:59.367069,13748,2025-06-06 07:11:22.800716,인터넷,행복주택,신혼부부
19660,2024-07-20 23:46:41.799102,13749,2024-07-22 13:26:33.601513,방문,분양,무주택자
19661,2024-02-05 21:27:11.142597,13750,2024-02-06 02:46:07.457221,모바일,전세,신혼부부
19662,2023-12-22 17:05:22.210543,13751,2023-12-25 21:13:47.062276,우편,매입임대,일반
19663,2025-10-24 18:33:50.555158,13752,2025-10-31 02:21:19.408422,인터넷,행복주택,청년
19666,2024-07-25 22:31:29.029212,13753,2024-07-26 02:21:09.599277,모바일,매입임대,무주택자
19667,2024-10-12 12:48:09.506465,13754,2024-10-14 03:43:06.289051,모바일,전세,일반
19668,2025-05-30 06:12:37.777814,13755,2025-05-31 07:48:09.842424,모바일,분양,신혼부부
19669,2025-03-22 23:05:53.672174,13756,2025-03-25 03:47:13.816285,모바일,임대,일반
19670,2024-10-02 14:22:33.391172,13757,2024-10-02 14:49:23.397783,인터넷,매입임대,일반
19671,2024-05-31 16:27:00.377795,13758,2024-06-09 01:38:02.231273,방문,매입임대,고령자
19673,2025-11-12 08:59:29.912616,13759,2025-11-22 19:33:11.695991,방문,매입임대,무주택자
19677,2024-10-13 04:06:25.416467,13760,2024-10-30 03:35:35.394736,인터넷,임대,신혼부부
19678,2024-04-01 15:31:49.613148,13761,2024-04-10 04:31:03.696536,인터넷,전세,청년
19679,2025-03-04 00:05:07.640078,13762,2025-03-04 01:52:37.751654,방문,매입임대,고령자
19681,2024-12-13 02:01:02.286232,13763,2024-12-13 20:05:27.343501,인터넷,분양,무주택자
19682,2025-07-25 23:31:26.059996,13764,2025-08-04 10:46:24.331166,방문,매입임대,청년
19683,2024-11-06 06:39:02.176065,13765,2024-11-06 20:10:35.581253,모바일,전세,신혼부부
19684,2025-07-12 00:50:49.555641,13766,2025-07-12 02:05:49.000944,방문,행복주택,청년
19685,2025-06-24 02:07:14.513514,13767,2025-06-26 05:44:14.469638,인터넷,매입임대,고령자
19686,2024-04-27 21:56:17.889142,13768,2024-04-29 13:03:19.172642,우편,매입임대,신혼부부
19687,2025-05-19 11:45:39.427247,13769,2025-05-21 20:11:23.776358,우편,분양,청년
19688,2024-05-17 13:52:40.850394,13770,2024-05-22 07:23:14.299528,모바일,매입임대,고령자
19690,2025-03-14 15:41:25.847699,13771,2025-03-15 16:14:03.979299,모바일,매입임대,무주택자
19691,2025-10-09 07:36:19.951309,13772,2025-10-17 03:21:16.304864,방문,전세,무주택자
19692,2024-10-28 17:41:48.761641,13773,2024-11-02 05:03:52.136128,방문,행복주택,일반
19695,2025-02-03 22:30:14.893001,13774,2025-02-05 02:02:09.566430,모바일,임대,일반
19697,2024-03-12 04:58:17.246259,13775,2024-03-22 14:56:45.318695,우편,분양,청년
19698,2025-08-08 20:09:53.517210,13776,2025-08-09 03:26:39.605336,인터넷,전세,일반
19699,2024-11-24 01:40:23.475217,13777,2024-11-25 13:45:38.732204,우편,분양,신혼부부
19702,2024-01-16 18:26:41.237660,13778,2024-01-17 22:35:26.351740,방문,매입임대,일반
19703,2024-04-04 10:18:33.826745,13779,2024-04-04 13:51:28.365966,우편,임대,청년
19704,2025-01-13 22:39:58.719598,13780,2025-01-14 09:11:09.147366,모바일,분양,고령자
19706,2025-10-08 18:16:11.648739,13781,2025-10-11 17:47:38.357620,우편,전세,무주택자
19707,2024-05-05 17:29:12.807115,13782,2024-05-06 16:48:44.724164,모바일,매입임대,일반
19708,2025-09-22 01:59:52.734781,13783,2025-09-22 02:15:42.576088,모바일,매입임대,일반
19710,2024-05-18 12:31:10.707025,13784,2024-05-18 16:11:11.896662,방문,매입임대,청년
19711,2025-08-15 10:33:34.515711,13785,2025-08-20 04:15:32.473721,방문,전세,무주택자
19712,2024-08-31 02:58:30.996983,13786,2024-09-08 01:06:02.899673,인터넷,임대,고령자
19713,2024-03-21 20:06:22.411536,13787,2024-03-24 22:14:42.751611,방문,전세,신혼부부
19715,2025-01-22 05:25:54.410611,13788,2025-01-26 06:59:24.125193,방문,임대,신혼부부
19717,2024-11-01 12:19:09.417503,13789,2024-11-02 18:24:47.523204,우편,전세,일반
19718,2024-11-27 02:38:00.735754,13790,2024-11-30 15:25:20.605049,우편,분양,일반
19719,2025-09-23 17:32:24.065974,13791,2025-09-29 10:30:52.002936,인터넷,임대,일반
19720,2024-05-03 17:28:44.960039,13792,2024-05-08 21:31:36.918287,인터넷,분양,청년
19721,2025-02-02 07:24:12.990369,13793,2025-02-05 03:44:43.973703,모바일,임대,신혼부부
19723,2024-02-03 10:50:33.974687,13794,2024-02-08 07:42:34.610310,우편,분양,무주택자
19724,2024-03-23 16:41:00.071140,13795,2024-03-23 20:27:38.483589,방문,전세,무주택자
19726,2024-07-24 02:37:17.035723,13796,2024-07-24 07:04:30.959905,인터넷,행복주택,고령자
19727,2025-03-02 21:40:12.848130,13797,2025-03-03 03:12:00.573333,방문,매입임대,무주택자
19728,2024-03-22 13:27:29.976764,13798,2024-03-30 21:05:48.428653,모바일,분양,고령자
19729,2024-06-16 13:35:43.771573,13799,2024-06-18 03:00:54.247333,모바일,임대,신혼부부
19731,2024-04-18 05:48:59.731539,13800,2024-04-18 09:37:59.985368,우편,매입임대,신혼부부
19732,2024-03-10 10:59:08.829825,13801,2024-03-11 00:40:33.186111,방문,매입임대,일반
19733,2024-10-29 13:32:10.695683,13802,2024-10-29 17:33:00.402216,방문,매입임대,무주택자
19736,2024-12-18 08:02:00.080869,13803,2024-12-19 13:31:10.510287,인터넷,분양,청년
19737,2023-12-29 22:25:00.303329,13804,2024-01-01 04:31:20.907110,모바일,매입임대,고령자
19738,2025-09-02 02:43:17.543864,13805,2025-09-05 21:49:35.202516,모바일,행복주택,청년
19740,2025-08-15 00:48:45.252139,13806,2025-08-15 01:55:19.653111,모바일,전세,일반
19741,2024-05-04 11:56:28.425503,13807,2024-05-06 08:29:50.234519,방문,분양,무주택자
19742,2025-11-29 14:47:54.093876,13808,2025-11-30 03:45:28.349454,방문,매입임대,신혼부부
19746,2024-12-10 22:24:43.812500,13809,2024-12-11 10:41:15.283200,방문,매입임대,청년
19747,2024-02-18 08:44:40.219298,13810,2024-02-18 15:48:27.122451,방문,매입임대,일반
19749,2025-03-24 10:10:12.966470,13811,2025-03-27 11:59:25.946834,인터넷,행복주택,청년
19750,2024-02-12 11:33:53.089393,13812,2024-02-16 15:29:00.630959,방문,행복주택,청년
19751,2024-11-20 06:08:13.030574,13813,2024-11-21 18:35:11.857942,모바일,분양,고령자
19752,2024-02-15 08:44:53.334572,13814,2024-03-03 19:54:52.250181,우편,전세,신혼부부
19754,2024-01-10 23:41:45.466346,13815,2024-01-13 15:46:26.898437,인터넷,행복주택,신혼부부
19755,2025-03-27 16:56:30.385203,13816,2025-04-04 15:33:53.760501,우편,분양,고령자
19756,2025-05-26 14:38:20.745555,13817,2025-05-27 08:31:45.740516,우편,매입임대,일반
19758,2024-08-22 09:19:31.080130,13818,2024-08-22 20:01:58.111548,모바일,임대,신혼부부
19760,2024-10-26 04:22:47.045351,13819,2024-10-28 15:22:27.128919,방문,매입임대,신혼부부
19761,2025-10-19 15:48:20.095715,13820,2025-10-23 14:28:53.706159,우편,전세,고령자
19762,2025-06-17 08:53:49.585803,13821,2025-06-21 15:25:44.187623,방문,임대,고령자
19765,2025-04-27 07:26:59.545224,13822,2025-05-05 15:48:55.250102,우편,행복주택,무주택자
19768,2024-04-22 22:46:42.503463,13823,2024-04-26 12:33:15.079275,모바일,전세,일반
19769,2025-11-14 14:08:05.056897,13824,2025-11-16 03:39:50.946856,우편,매입임대,청년
19771,2025-09-08 07:52:02.542387,13825,2025-09-08 13:40:41.351933,인터넷,전세,신혼부부
19773,2025-05-29 19:36:52.370298,13826,2025-05-31 12:51:23.522627,인터넷,매입임대,고령자
19774,2024-05-10 07:21:12.676055,13827,2024-05-15 05:32:23.938016,인터넷,전세,청년
19775,2024-08-10 05:58:56.200904,13828,2024-08-16 14:10:15.694043,방문,전세,고령자
19776,2025-10-20 14:39:45.992393,13829,2025-10-21 04:32:40.364137,우편,전세,신혼부부
19777,2024-06-01 21:04:02.589672,13830,2024-06-02 04:48:40.648100,우편,전세,고령자
19782,2024-05-22 21:24:24.868365,13831,2024-05-26 09:17:34.162041,우편,임대,고령자
19783,2023-12-23 01:38:36.282457,13832,2023-12-24 14:01:12.598068,우편,행복주택,신혼부부
19784,2025-08-21 14:58:50.941374,13833,2025-08-21 15:29:05.331486,인터넷,행복주택,일반
19785,2024-09-09 01:29:19.357697,13834,2024-09-14 22:39:15.726869,인터넷,전세,무주택자
19786,2024-07-09 08:30:34.046411,13835,2024-07-09 15:20:08.108490,인터넷,전세,일반
19787,2025-12-09 10:16:38.752435,13836,2025-12-12 04:08:59.158524,방문,전세,무주택자
19789,2025-09-16 15:30:51.884217,13837,2025-09-20 11:00:29.542164,우편,전세,일반
19790,2025-08-18 22:36:29.952439,13838,2025-08-19 03:57:24.316101,방문,매입임대,무주택자
19791,2025-04-23 21:27:07.572533,13839,2025-04-24 01:53:36.573792,모바일,매입임대,신혼부부
19792,2025-03-30 10:59:34.799459,13840,2025-03-30 16:53:16.080186,방문,분양,무주택자
19798,2025-03-15 09:08:02.166115,13841,2025-03-16 06:56:46.085899,인터넷,행복주택,청년
19801,2024-04-11 14:02:21.274770,13842,2024-04-11 19:56:28.735153,모바일,전세,일반
19803,2024-07-26 08:32:57.219081,13843,2024-08-05 06:12:57.447931,인터넷,분양,고령자
19804,2024-08-05 09:02:45.509688,13844,2024-08-08 13:16:33.676173,방문,전세,신혼부부
19805,2025-08-12 02:35:37.254049,13845,2025-08-17 09:55:45.734950,방문,전세,고령자
19807,2024-06-11 23:33:23.677058,13846,2024-06-26 09:56:38.799579,우편,전세,일반
19808,2024-02-21 19:41:35.596927,13847,2024-02-21 21:46:41.592419,우편,분양,무주택자
19809,2024-03-08 01:11:23.994099,13848,2024-03-09 08:43:12.100102,방문,분양,일반
19810,2024-06-04 04:38:43.474414,13849,2024-06-04 11:36:13.034077,인터넷,임대,무주택자
19812,2025-10-26 08:37:08.908444,13850,2025-11-03 17:46:22.506901,방문,임대,고령자
19813,2024-10-29 01:13:46.476170,13851,2024-11-06 15:01:51.467057,인터넷,분양,일반
19814,2024-10-24 16:06:23.198771,13852,2024-10-24 16:07:58.072994,우편,전세,일반
19816,2024-08-19 17:13:17.791948,13853,2024-08-23 01:39:27.837731,인터넷,임대,일반
19818,2024-09-15 07:38:57.962822,13854,2024-10-01 17:40:22.886742,우편,분양,신혼부부
19819,2024-05-21 16:44:32.476899,13855,2024-05-21 18:31:39.794573,모바일,행복주택,신혼부부
19820,2025-08-01 08:26:30.831766,13856,2025-08-10 05:36:37.098099,모바일,분양,일반
19821,2024-06-16 18:21:17.246546,13857,2024-06-18 05:16:45.185278,모바일,임대,고령자
19822,2024-08-13 17:05:15.979055,13858,2024-08-15 09:57:32.308871,인터넷,행복주택,청년
19823,2025-01-25 22:38:03.521078,13859,2025-01-28 18:52:39.748019,모바일,분양,청년
19824,2024-06-15 01:13:28.025700,13860,2024-06-21 06:32:24.774305,모바일,행복주택,청년
19825,2025-10-01 13:48:41.072588,13861,2025-10-01 15:33:18.375162,모바일,임대,신혼부부
19826,2024-04-25 05:18:18.250193,13862,2024-04-26 06:39:07.518979,모바일,임대,고령자
19827,2024-10-02 20:46:08.801226,13863,2024-10-09 21:04:54.381367,모바일,분양,일반
19828,2025-05-09 19:49:50.356702,13864,2025-05-10 19:16:30.962178,방문,매입임대,신혼부부
19829,2024-02-08 18:11:43.075720,13865,2024-02-13 04:45:58.390614,방문,매입임대,고령자
19831,2024-04-27 23:27:45.399883,13866,2024-04-28 09:46:59.469528,인터넷,행복주택,신혼부부
19832,2024-09-23 13:58:52.620616,13867,2024-09-24 21:41:04.144715,방문,행복주택,고령자
19833,2025-05-08 21:31:09.270599,13868,2025-05-17 10:06:37.662202,모바일,분양,신혼부부
19835,2025-07-18 14:11:11.042653,13869,2025-07-24 06:07:06.400919,우편,전세,신혼부부
19837,2024-11-12 04:18:05.661218,13870,2024-11-21 13:29:18.724818,우편,분양,일반
19838,2024-04-25 05:45:05.047452,13871,2024-04-25 05:49:05.549359,방문,임대,무주택자
19839,2025-06-03 00:39:32.573380,13872,2025-06-07 04:03:49.946310,방문,행복주택,일반
19841,2024-11-09 15:59:08.472010,13873,2024-11-17 10:43:02.281633,인터넷,매입임대,고령자
19842,2024-05-26 10:37:43.674184,13874,2024-05-28 01:34:04.741887,우편,매입임대,고령자
19843,2025-10-05 12:27:41.075843,13875,2025-10-06 01:54:34.979361,모바일,임대,일반
19844,2024-07-27 23:11:12.746583,13876,2024-07-29 22:57:52.648628,인터넷,매입임대,일반
19847,2024-02-29 12:32:45.769716,13877,2024-03-04 04:12:29.328010,모바일,임대,청년
19848,2025-06-23 01:59:16.054863,13878,2025-07-11 17:06:44.327548,우편,임대,신혼부부
19849,2024-04-18 08:57:01.926138,13879,2024-04-25 23:51:07.853817,인터넷,행복주택,청년
19852,2025-02-28 06:33:39.078635,13880,2025-03-06 10:35:40.319899,모바일,임대,무주택자
19853,2024-11-19 08:06:52.942640,13881,2024-11-20 08:53:31.685782,우편,행복주택,일반
19854,2024-09-26 18:22:07.239795,13882,2024-10-06 02:32:20.972707,모바일,매입임대,고령자
19855,2024-12-27 08:23:36.086320,13883,2024-12-30 14:56:23.113334,모바일,매입임대,청년
19856,2024-02-24 06:02:53.677430,13884,2024-03-02 01:58:44.555240,우편,전세,무주택자
19857,2024-05-01 07:23:14.613027,13885,2024-05-02 03:28:44.938061,인터넷,매입임대,일반
19858,2025-08-26 19:09:10.062708,13886,2025-08-27 20:58:21.589996,모바일,임대,일반
19860,2025-10-09 15:29:38.615603,13887,2025-10-13 00:03:21.635586,우편,임대,고령자
19861,2024-03-12 20:21:07.036790,13888,2024-03-16 11:22:34.982726,우편,임대,청년
19862,2025-11-12 17:04:00.392737,13889,2025-11-16 20:11:04.693980,우편,전세,신혼부부
19864,2024-05-10 06:10:58.218215,13890,2024-05-25 17:18:54.103685,방문,임대,청년
19865,2025-09-26 12:11:38.602315,13891,2025-09-26 13:54:26.149644,방문,분양,고령자
19866,2024-06-30 15:27:51.102261,13892,2024-06-30 23:55:19.527614,우편,임대,일반
19867,2024-02-27 09:44:28.981101,13893,2024-02-27 19:06:08.643272,인터넷,분양,무주택자
19868,2024-06-22 00:25:15.907555,13894,2024-06-24 00:31:02.576158,방문,매입임대,신혼부부
19871,2025-07-27 16:22:17.134255,13895,2025-08-02 15:47:28.068944,모바일,매입임대,신혼부부
19872,2025-08-02 05:16:24.141267,13896,2025-08-04 17:27:27.108862,우편,행복주택,일반
19873,2024-02-10 13:59:53.303790,13897,2024-02-12 06:31:11.582915,인터넷,임대,무주택자
19874,2024-05-15 01:24:56.077904,13898,2024-05-17 21:26:22.615843,모바일,임대,신혼부부
19875,2024-06-11 16:35:50.461996,13899,2024-06-28 11:52:28.566107,모바일,전세,신혼부부
19876,2025-04-15 00:29:38.316000,13900,2025-04-15 05:28:12.830315,우편,분양,고령자
19877,2024-09-08 13:35:59.466545,13901,2024-09-09 02:00:57.820552,우편,매입임대,고령자
19878,2024-05-16 13:15:59.140511,13902,2024-05-17 18:39:32.707479,방문,행복주택,신혼부부
19879,2025-02-02 00:29:56.570766,13903,2025-02-14 01:41:30.827440,방문,전세,고령자
19880,2024-06-08 17:17:29.137584,13904,2024-06-20 08:05:54.675814,방문,임대,신혼부부
19881,2025-01-27 12:13:53.816364,13905,2025-01-29 09:02:15.520099,모바일,분양,신혼부부
19882,2025-08-14 05:07:59.995600,13906,2025-08-18 13:23:45.306296,우편,분양,신혼부부
19884,2024-12-04 08:20:43.129516,13907,2024-12-06 06:07:12.986553,인터넷,행복주택,청년
19885,2024-10-20 08:54:20.982866,13908,2024-10-24 23:20:49.556391,인터넷,행복주택,신혼부부
19888,2023-12-20 04:49:43.719388,13909,2023-12-24 15:26:20.724089,우편,행복주택,고령자
19889,2024-12-17 09:03:57.740795,13910,2024-12-23 08:36:29.371320,방문,임대,무주택자
19890,2025-05-08 12:40:19.280127,13911,2025-05-12 13:58:36.112942,인터넷,매입임대,일반
19891,2023-12-07 10:53:45.499604,13912,2023-12-12 02:32:58.972420,우편,매입임대,무주택자
19892,2024-09-08 20:18:50.977145,13913,2024-09-12 21:37:05.927512,모바일,행복주택,일반
19893,2025-05-02 12:56:34.074496,13914,2025-05-02 19:38:20.212034,모바일,전세,신혼부부
19895,2025-08-10 22:51:49.197904,13915,2025-08-10 23:59:50.850292,방문,임대,일반
19896,2025-03-23 17:56:25.486911,13916,2025-03-30 19:18:40.016281,우편,분양,일반
19897,2024-03-25 23:40:12.717705,13917,2024-03-30 06:26:07.281266,모바일,임대,고령자
19898,2025-08-11 14:23:56.492329,13918,2025-08-16 03:58:05.917157,방문,행복주택,신혼부부
19900,2024-03-26 03:36:19.201942,13919,2024-03-27 05:42:18.066084,모바일,전세,청년
19902,2025-03-25 23:39:09.450280,13920,2025-03-30 20:09:27.165088,인터넷,행복주택,신혼부부
19906,2025-05-17 19:11:11.036652,13921,2025-05-17 22:40:41.691574,인터넷,임대,고령자
